epoch,activation_function,train_loss,test_loss,accuracy,precision,recall,f1_score
309,ReLU,0.169681,0.231257,0.24,0.22606,0.252446,0.238525
310,ReLU,0.169575,0.23129,0.24,0.224535,0.252446,0.237674
311,ReLU,0.169467,0.231303,0.24,0.226027,0.25443,0.239389
312,ReLU,0.169362,0.231338,0.244,0.227937,0.25746,0.241801
313,ReLU,0.169252,0.231346,0.244,0.227937,0.25746,0.241801
314,ReLU,0.169147,0.231384,0.244,0.227937,0.25746,0.241801
315,ReLU,0.169042,0.231404,0.244,0.227937,0.25746,0.241801
316,ReLU,0.168938,0.231418,0.244,0.227937,0.25746,0.241801
317,ReLU,0.16883,0.231425,0.244,0.227937,0.25746,0.241801
318,ReLU,0.168729,0.231475,0.244,0.228272,0.25746,0.241989
319,ReLU,0.168624,0.231463,0.244,0.228272,0.25746,0.241989
320,ReLU,0.16852,0.231507,0.244,0.228272,0.25746,0.241989
321,ReLU,0.168417,0.231529,0.244,0.228272,0.25746,0.241989
322,ReLU,0.168315,0.231557,0.244,0.228272,0.25746,0.241989
323,ReLU,0.168209,0.231583,0.244,0.228272,0.25746,0.241989
324,ReLU,0.168106,0.231612,0.244,0.228272,0.25746,0.241989
325,ReLU,0.168004,0.231637,0.248,0.231234,0.26049,0.244992
326,ReLU,0.1679,0.231663,0.248,0.231234,0.26049,0.244992
327,ReLU,0.167799,0.231662,0.248,0.231234,0.26049,0.244992
328,ReLU,0.167695,0.23171,0.248,0.231234,0.26049,0.244992
329,ReLU,0.167591,0.231752,0.248,0.231234,0.26049,0.244992
330,ReLU,0.167492,0.231762,0.248,0.231234,0.26049,0.244992
331,ReLU,0.167387,0.231789,0.248,0.231234,0.26049,0.244992
332,ReLU,0.167281,0.231822,0.248,0.232327,0.26049,0.245604
333,ReLU,0.167177,0.231862,0.248,0.232327,0.26049,0.245604
334,ReLU,0.167073,0.23187,0.248,0.232327,0.26049,0.245604
335,ReLU,0.166969,0.231915,0.248,0.231466,0.26049,0.245122
336,ReLU,0.166871,0.231907,0.248,0.232327,0.26049,0.245604
337,ReLU,0.166764,0.231963,0.248,0.231466,0.26049,0.245122
338,ReLU,0.16666,0.231978,0.244,0.225648,0.256919,0.24027
339,ReLU,0.166554,0.231995,0.248,0.231466,0.26049,0.245122
340,ReLU,0.166449,0.232021,0.248,0.231466,0.26049,0.245122
341,ReLU,0.166349,0.232061,0.248,0.231466,0.26049,0.245122
342,ReLU,0.166246,0.232082,0.244,0.225648,0.256919,0.24027
343,ReLU,0.166142,0.232123,0.244,0.225648,0.256919,0.24027
344,ReLU,0.166038,0.232114,0.248,0.231466,0.26049,0.245122
345,ReLU,0.165939,0.232173,0.244,0.225648,0.256919,0.24027
346,ReLU,0.165836,0.23218,0.248,0.231466,0.26049,0.245122
347,ReLU,0.165736,0.232231,0.244,0.225648,0.256919,0.24027
348,ReLU,0.165634,0.232206,0.252,0.233541,0.263521,0.247627
349,ReLU,0.165536,0.232263,0.252,0.233541,0.263521,0.247627
350,ReLU,0.165434,0.232261,0.248,0.227723,0.259949,0.242771
351,ReLU,0.165336,0.232325,0.248,0.227723,0.259949,0.242771
352,ReLU,0.165233,0.232318,0.248,0.227723,0.259949,0.242771
353,ReLU,0.165136,0.232366,0.248,0.227723,0.259949,0.242771
354,ReLU,0.165039,0.232384,0.248,0.226121,0.259949,0.241858
355,ReLU,0.16494,0.232437,0.248,0.226121,0.259949,0.241858
356,ReLU,0.164836,0.23242,0.248,0.226121,0.259949,0.241858
357,ReLU,0.164738,0.232481,0.248,0.226674,0.259949,0.242174
358,ReLU,0.164642,0.232486,0.248,0.226674,0.259949,0.242174
359,ReLU,0.164538,0.232537,0.248,0.226674,0.259949,0.242174
360,ReLU,0.164443,0.232538,0.248,0.227678,0.259949,0.242746
361,ReLU,0.164348,0.232567,0.248,0.227678,0.259949,0.242746
362,ReLU,0.164244,0.232601,0.248,0.227678,0.259949,0.242746
363,ReLU,0.164149,0.232611,0.248,0.226674,0.259949,0.242174
364,ReLU,0.16405,0.232651,0.248,0.227678,0.259949,0.242746
365,ReLU,0.163952,0.232671,0.248,0.227678,0.259949,0.242746
366,ReLU,0.163857,0.232698,0.248,0.227678,0.259949,0.242746
367,ReLU,0.163761,0.232728,0.248,0.227453,0.259949,0.242618
368,ReLU,0.163663,0.232747,0.248,0.226609,0.259949,0.242137
369,ReLU,0.163571,0.232776,0.248,0.226384,0.259949,0.242008
370,ReLU,0.163469,0.232796,0.248,0.226384,0.259949,0.242008
371,ReLU,0.163374,0.23284,0.248,0.226384,0.259949,0.242008
372,ReLU,0.163279,0.232885,0.248,0.226384,0.259949,0.242008
373,ReLU,0.163179,0.232881,0.248,0.226384,0.259949,0.242008
374,ReLU,0.163085,0.232926,0.248,0.226384,0.259949,0.242008
375,ReLU,0.162987,0.232957,0.248,0.226384,0.259949,0.242008
376,ReLU,0.162889,0.232971,0.248,0.22584,0.259949,0.241697
377,ReLU,0.162793,0.23302,0.248,0.22584,0.259949,0.241697
378,ReLU,0.162698,0.233064,0.248,0.22584,0.259949,0.241697
379,ReLU,0.162598,0.233088,0.248,0.22584,0.259949,0.241697
380,ReLU,0.162504,0.233111,0.248,0.22584,0.259949,0.241697
381,ReLU,0.162409,0.233138,0.248,0.22584,0.259949,0.241697
382,ReLU,0.162317,0.233173,0.248,0.22584,0.259949,0.241697
